rawred-mean,vegde-sd,exblue-mean,region-centroid-col,hedge-sd,exgreen-mean,hedge-mean,intensity-mean,region-centroid-row,short-line-density-2,short-line-density-5,exred-mean,rawgreen-mean,region-pixel-count,value-mean,saturation-mean,rawblue-mean,hue-mean,vedge-mean,class
6.277775_to_8.611115,0.2074075_to_0.6236095,1.166665_to_5.388885,-inf_to_151.5,0.02962965_to_0.1777785,-8.5_to_-6.277775,0.5000005_to_0.7222225,4.48148_to_6.7963,81.5_to_116.5,-inf_to_0.0555555,All,0.1666665_to_inf,2.722225_to_4.277775,All,6.5_to_8.5,0.5273295_to_0.6216975,6.166665_to_8.833335,-1.51262_to_-0.28793347,0.3333345_to_0.7222225,brickface
15.61115_to_18.5,0.03333335_to_0.2074075,9.611115_to_17.16665,-inf_to_151.5,1.59132_to_10.9407,-15.16665_to_-13.38885,2.97222_to_5.333335,10.62965_to_17.16665,81.5_to_116.5,-inf_to_0.0555555,All,0.1666665_to_inf,6.88889_to_12.38885,All,20.38885_to_28.61115,0.3629445_to_0.447372,19.83335_to_22.72225,-1.51262_to_-0.28793347,0.7222225_to_1.305555,brickface
67.83335_to_inf,0.2074075_to_0.6236095,46.94445_to_53.83335,-inf_to_151.5,0.5577735_to_0.9146795,-20.94445_to_-17.83335,0.7222225_to_1.36111,82.9815_to_inf,-inf_to_54.5,-inf_to_0.0555555,All,-inf_to_-30.27775,71.27775_to_inf,All,101.7777_to_inf,0.117533_to_0.2217045,101.7777_to_inf,-2.238835_to_-2.20746,0.7222225_to_1.305555,sky
3.833335_to_6.277775,0.2074075_to_0.6236095,9.611115_to_17.16665,-inf_to_151.5,0.02962965_to_0.1777785,-6.277775_to_-4.833335,0.5000005_to_0.7222225,4.48148_to_6.7963,147.5_to_155.5,-inf_to_0.0555555,All,-4.611115_to_-0.5,2.722225_to_4.277775,All,8.5_to_15.72225,0.5273295_to_0.6216975,6.166665_to_8.833335,-2.094395_to_-1.85339,0.3333345_to_0.7222225,brickface
26.2222_to_56.3333,1.496605_to_8.26852,42.83335_to_46.94445,-inf_to_151.5,0.9146795_to_1.59132,-25.72225_to_-20.94445,2.97222_to_5.333335,47.22225_to_63.57405,175.5_to_210.5,-inf_to_0.0555555,All,-22.27775_to_-13.94445,35.72225_to_55.83335,All,48.44445_to_79.6667,0.2751625_to_0.321112,48.44445_to_79.6667,-2.094395_to_-1.85339,1.305555_to_1.805555,path
-inf_to_3.833335,0.03333335_to_0.2074075,5.388885_to_9.611115,151.5_to_193.5,0.1777785_to_0.5577735,-4.833335_to_-1.388885,0.7222225_to_1.36111,0.2037035_to_3.74074,129.5_to_147.5,-inf_to_0.0555555,All,-4.611115_to_-0.5,0.0555555_to_1.722225,All,1.277775_to_5.33333,0.7169145_to_inf,3.944445_to_6.166665,-2.09446_to_-2.094395,0.1944435_to_0.3333345,window
-inf_to_3.833335,0.6236095_to_1.496605,-0.111111_to_1.166665,151.5_to_193.5,0.1777785_to_0.5577735,-1.388885_to_0.9444455,-inf_to_0.2777785,0.2037035_to_3.74074,54.5_to_67.5,-inf_to_0.0555555,All,-0.5_to_0.1666665,0.0555555_to_1.722225,All,-inf_to_1.277775,0.222515_to_0.2445095,0.6111115_to_3.944445,-1.85339_to_-1.51262,0.7222225_to_1.305555,window
-inf_to_3.833335,1.496605_to_8.26852,9.611115_to_17.16665,-inf_to_151.5,0.9146795_to_1.59132,-4.833335_to_-1.388885,0.7222225_to_1.36111,4.48148_to_6.7963,67.5_to_81.5,-inf_to_0.0555555,All,-13.94445_to_-8.166665,2.722225_to_4.277775,All,8.5_to_15.72225,0.7169145_to_inf,8.833335_to_19.83335,-2.41102_to_-2.238835,1.305555_to_1.805555,foliage
18.5_to_22.94445,1.496605_to_8.26852,9.611115_to_17.16665,-inf_to_151.5,1.59132_to_10.9407,-17.83335_to_-15.16665,2.97222_to_5.333335,17.16665_to_26.07405,81.5_to_116.5,-inf_to_0.0555555,All,0.1666665_to_inf,12.38885_to_16.94445,All,20.38885_to_28.61115,0.3629445_to_0.447372,22.72225_to_26.27775,-1.51262_to_-0.28793347,1.305555_to_1.805555,brickface
-inf_to_3.833335,-inf_to_0.03333335,1.166665_to_5.388885,193.5_to_inf,-inf_to_0.02962965,-4.833335_to_-1.388885,-inf_to_0.2777785,0.2037035_to_3.74074,129.5_to_147.5,-inf_to_0.0555555,All,-4.611115_to_-0.5,-inf_to_0.0555555,All,1.277775_to_5.33333,0.7169145_to_inf,0.6111115_to_3.944445,-2.09446_to_-2.094395,-inf_to_0.1944435,window
-inf_to_3.833335,0.03333335_to_0.2074075,1.166665_to_5.388885,193.5_to_inf,0.02962965_to_0.1777785,-1.388885_to_0.9444455,-inf_to_0.2777785,0.2037035_to_3.74074,129.5_to_147.5,-inf_to_0.0555555,All,-4.611115_to_-0.5,-inf_to_0.0555555,All,-inf_to_1.277775,0.7169145_to_inf,0.6111115_to_3.944445,-2.09446_to_-2.094395,-inf_to_0.1944435,window
6.277775_to_8.611115,0.2074075_to_0.6236095,21.16665_to_28.72225,193.5_to_inf,0.1777785_to_0.5577735,-13.38885_to_-9.944445,0.5000005_to_0.7222225,10.62965_to_17.16665,81.5_to_116.5,-inf_to_0.0555555,All,-13.94445_to_-8.166665,6.88889_to_12.38885,All,15.72225_to_20.38885,0.6216975_to_0.7169145,8.833335_to_19.83335,-2.145865_to_-2.09446,0.3333345_to_0.7222225,window
56.3333_to_67.83335,0.6236095_to_1.496605,46.94445_to_53.83335,-inf_to_151.5,0.5577735_to_0.9146795,-25.72225_to_-20.94445,0.7222225_to_1.36111,63.57405_to_82.9815,-inf_to_54.5,-inf_to_0.0555555,All,-26.72225_to_-22.27775,55.83335_to_71.27775,All,79.6667_to_101.7777,0.2751625_to_0.321112,79.6667_to_101.7777,-2.094395_to_-1.85339,0.7222225_to_1.305555,cement
8.611115_to_15.61115,0.2074075_to_0.6236095,-inf_to_-0.111111,-inf_to_151.5,0.9146795_to_1.59132,0.9444455_to_inf,0.7222225_to_1.36111,10.62965_to_17.16665,175.5_to_210.5,-inf_to_0.0555555,All,-8.166665_to_-4.611115,16.94445_to_22.27775,All,15.72225_to_20.38885,0.321112_to_0.3629445,8.833335_to_19.83335,0.64353_to_inf,1.305555_to_1.805555,grass
26.2222_to_56.3333,1.496605_to_8.26852,28.72225_to_42.83335,-inf_to_151.5,1.59132_to_10.9407,-25.72225_to_-20.94445,2.97222_to_5.333335,47.22225_to_63.57405,175.5_to_210.5,-inf_to_0.0555555,All,-22.27775_to_-13.94445,35.72225_to_55.83335,All,48.44445_to_79.6667,0.2751625_to_0.321112,48.44445_to_79.6667,-2.094395_to_-1.85339,1.805555_to_4.083335,path
26.2222_to_56.3333,0.6236095_to_1.496605,28.72225_to_42.83335,-inf_to_151.5,0.9146795_to_1.59132,-20.94445_to_-17.83335,2.97222_to_5.333335,47.22225_to_63.57405,175.5_to_210.5,-inf_to_0.0555555,All,-13.94445_to_-8.166665,35.72225_to_55.83335,All,48.44445_to_79.6667,0.2751625_to_0.321112,48.44445_to_79.6667,-2.094395_to_-1.85339,1.805555_to_4.083335,path
26.2222_to_56.3333,1.496605_to_8.26852,21.16665_to_28.72225,151.5_to_193.5,10.9407_to_inf,-9.944445_to_-8.5,5.333335_to_19.3611,29.53705_to_47.22225,158.5_to_162.5,-inf_to_0.0555555,All,-22.27775_to_-13.94445,35.72225_to_55.83335,All,48.44445_to_79.6667,0.2751625_to_0.321112,48.44445_to_79.6667,-inf_to_-2.41102,1.805555_to_4.083335,path
67.83335_to_inf,0.2074075_to_0.6236095,46.94445_to_53.83335,-inf_to_151.5,0.9146795_to_1.59132,-17.83335_to_-15.16665,0.7222225_to_1.36111,82.9815_to_inf,-inf_to_54.5,-inf_to_0.0555555,All,-inf_to_-30.27775,71.27775_to_inf,All,101.7777_to_inf,0.117533_to_0.2217045,101.7777_to_inf,-2.41102_to_-2.238835,0.7222225_to_1.305555,sky
8.611115_to_15.61115,1.496605_to_8.26852,21.16665_to_28.72225,-inf_to_151.5,1.59132_to_10.9407,-6.277775_to_-4.833335,5.333335_to_19.3611,10.62965_to_17.16665,129.5_to_147.5,0.0555555_to_inf,All,-22.27775_to_-13.94445,12.38885_to_16.94445,All,20.38885_to_28.61115,0.5273295_to_0.6216975,22.72225_to_26.27775,-inf_to_-2.41102,1.805555_to_4.083335,foliage
67.83335_to_inf,0.6236095_to_1.496605,28.72225_to_42.83335,-inf_to_151.5,0.9146795_to_1.59132,-13.38885_to_-9.944445,0.7222225_to_1.36111,82.9815_to_inf,-inf_to_54.5,-inf_to_0.0555555,All,-30.27775_to_-26.72225,71.27775_to_inf,All,101.7777_to_inf,0.117533_to_0.2217045,101.7777_to_inf,-2.41102_to_-2.238835,0.7222225_to_1.305555,sky
6.277775_to_8.611115,0.03333335_to_0.2074075,1.166665_to_5.388885,-inf_to_151.5,0.1777785_to_0.5577735,-8.5_to_-6.277775,0.2777785_to_0.5000005,4.48148_to_6.7963,81.5_to_116.5,-inf_to_0.0555555,All,0.1666665_to_inf,2.722225_to_4.277775,All,6.5_to_8.5,0.5273295_to_0.6216975,6.166665_to_8.833335,-1.51262_to_-0.28793347,0.3333345_to_0.7222225,brickface
-inf_to_3.833335,0.2074075_to_0.6236095,5.388885_to_9.611115,-inf_to_151.5,0.9146795_to_1.59132,-4.833335_to_-1.388885,0.7222225_to_1.36111,0.2037035_to_3.74074,81.5_to_116.5,-inf_to_0.0555555,All,-4.611115_to_-0.5,0.0555555_to_1.722225,All,1.277775_to_5.33333,0.7169145_to_inf,0.6111115_to_3.944445,-2.145865_to_-2.09446,0.3333345_to_0.7222225,foliage
-inf_to_3.833335,0.2074075_to_0.6236095,5.388885_to_9.611115,-inf_to_151.5,0.02962965_to_0.1777785,-4.833335_to_-1.388885,0.5000005_to_0.7222225,0.2037035_to_3.74074,129.5_to_147.5,-inf_to_0.0555555,All,-4.611115_to_-0.5,0.0555555_to_1.722225,All,1.277775_to_5.33333,0.7169145_to_inf,0.6111115_to_3.944445,-2.41102_to_-2.238835,0.3333345_to_0.7222225,foliage
67.83335_to_inf,0.2074075_to_0.6236095,53.83335_to_inf,-inf_to_151.5,0.1777785_to_0.5577735,-15.16665_to_-13.38885,0.2777785_to_0.5000005,82.9815_to_inf,-inf_to_54.5,-inf_to_0.0555555,All,-inf_to_-30.27775,71.27775_to_inf,All,101.7777_to_inf,0.2445095_to_0.262684,101.7777_to_inf,-2.41102_to_-2.238835,0.7222225_to_1.305555,sky
15.61115_to_18.5,0.2074075_to_0.6236095,-inf_to_-0.111111,-inf_to_151.5,1.59132_to_10.9407,0.9444455_to_inf,1.36111_to_1.916665,17.16665_to_26.07405,175.5_to_210.5,-inf_to_0.0555555,All,-13.94445_to_-8.166665,22.27775_to_26.5,All,20.38885_to_28.61115,0.321112_to_0.3629445,8.833335_to_19.83335,0.64353_to_inf,0.7222225_to_1.305555,grass
-inf_to_3.833335,-inf_to_0.03333335,-0.111111_to_1.166665,151.5_to_193.5,-inf_to_0.02962965,-1.388885_to_0.9444455,-inf_to_0.2777785,-inf_to_0.2037035,129.5_to_147.5,-inf_to_0.0555555,All,-0.5_to_0.1666665,-inf_to_0.0555555,All,-inf_to_1.277775,-inf_to_0.07434455,-inf_to_0.6111115,-0.28793347_to_0.64353,-inf_to_0.1944435,window
26.2222_to_56.3333,0.6236095_to_1.496605,46.94445_to_53.83335,-inf_to_151.5,1.59132_to_10.9407,-25.72225_to_-20.94445,1.916665_to_2.97222,47.22225_to_63.57405,81.5_to_116.5,-inf_to_0.0555555,All,-26.72225_to_-22.27775,35.72225_to_55.83335,All,48.44445_to_79.6667,0.2751625_to_0.321112,48.44445_to_79.6667,-2.094395_to_-1.85339,1.305555_to_1.805555,cement
-inf_to_3.833335,0.6236095_to_1.496605,1.166665_to_5.388885,151.5_to_193.5,0.02962965_to_0.1777785,-1.388885_to_0.9444455,-inf_to_0.2777785,0.2037035_to_3.74074,-inf_to_54.5,-inf_to_0.0555555,All,-0.5_to_0.1666665,0.0555555_to_1.722225,All,-inf_to_1.277775,0.5273295_to_0.6216975,0.6111115_to_3.944445,-1.85339_to_-1.51262,0.7222225_to_1.305555,window
8.611115_to_15.61115,0.2074075_to_0.6236095,-inf_to_-0.111111,-inf_to_151.5,0.5577735_to_0.9146795,0.9444455_to_inf,1.36111_to_1.916665,10.62965_to_17.16665,175.5_to_210.5,-inf_to_0.0555555,All,-8.166665_to_-4.611115,12.38885_to_16.94445,All,15.72225_to_20.38885,0.3629445_to_0.447372,8.833335_to_19.83335,0.64353_to_inf,0.3333345_to_0.7222225,grass
3.833335_to_6.277775,0.6236095_to_1.496605,-inf_to_-0.111111,193.5_to_inf,0.1777785_to_0.5577735,0.9444455_to_inf,0.7222225_to_1.36111,4.48148_to_6.7963,210.5_to_inf,-inf_to_0.0555555,All,-4.611115_to_-0.5,6.88889_to_12.38885,All,8.5_to_15.72225,0.447372_to_0.5273295,3.944445_to_6.166665,0.64353_to_inf,0.7222225_to_1.305555,grass
8.611115_to_15.61115,0.6236095_to_1.496605,21.16665_to_28.72225,-inf_to_151.5,0.5577735_to_0.9146795,-9.944445_to_-8.5,0.7222225_to_1.36111,10.62965_to_17.16665,116.5_to_129.5,-inf_to_0.0555555,All,-22.27775_to_-13.94445,12.38885_to_16.94445,All,20.38885_to_28.61115,0.5273295_to_0.6216975,22.72225_to_26.27775,-2.41102_to_-2.238835,1.305555_to_1.805555,foliage
8.611115_to_15.61115,1.496605_to_8.26852,21.16665_to_28.72225,-inf_to_151.5,1.59132_to_10.9407,-13.38885_to_-9.944445,1.916665_to_2.97222,17.16665_to_26.07405,147.5_to_155.5,-inf_to_0.0555555,All,-22.27775_to_-13.94445,12.38885_to_16.94445,All,20.38885_to_28.61115,0.447372_to_0.5273295,26.27775_to_36.27775,-2.145865_to_-2.09446,1.805555_to_4.083335,cement
-inf_to_3.833335,-inf_to_0.03333335,-0.111111_to_1.166665,151.5_to_193.5,-inf_to_0.02962965,-1.388885_to_0.9444455,-inf_to_0.2777785,-inf_to_0.2037035,54.5_to_67.5,-inf_to_0.0555555,All,-0.5_to_0.1666665,-inf_to_0.0555555,All,-inf_to_1.277775,-inf_to_0.07434455,-inf_to_0.6111115,-0.28793347_to_0.64353,-inf_to_0.1944435,window
18.5_to_22.94445,0.6236095_to_1.496605,-inf_to_-0.111111,-inf_to_151.5,0.9146795_to_1.59132,0.9444455_to_inf,1.916665_to_2.97222,17.16665_to_26.07405,175.5_to_210.5,-inf_to_0.0555555,All,-13.94445_to_-8.166665,26.5_to_29.72225,All,20.38885_to_28.61115,0.2751625_to_0.321112,8.833335_to_19.83335,0.64353_to_inf,0.7222225_to_1.305555,grass
67.83335_to_inf,0.2074075_to_0.6236095,46.94445_to_53.83335,193.5_to_inf,0.5577735_to_0.9146795,-13.38885_to_-9.944445,1.36111_to_1.916665,82.9815_to_inf,-inf_to_54.5,-inf_to_0.0555555,All,-inf_to_-30.27775,71.27775_to_inf,All,101.7777_to_inf,0.117533_to_0.2217045,101.7777_to_inf,-2.41102_to_-2.238835,0.7222225_to_1.305555,sky
3.833335_to_6.277775,0.2074075_to_0.6236095,-inf_to_-0.111111,-inf_to_151.5,0.1777785_to_0.5577735,0.9444455_to_inf,0.2777785_to_0.5000005,6.7963_to_10.62965,175.5_to_210.5,-inf_to_0.0555555,All,-8.166665_to_-4.611115,6.88889_to_12.38885,All,8.5_to_15.72225,0.447372_to_0.5273295,3.944445_to_6.166665,0.64353_to_inf,0.3333345_to_0.7222225,grass
8.611115_to_15.61115,0.03333335_to_0.2074075,21.16665_to_28.72225,193.5_to_inf,0.1777785_to_0.5577735,-13.38885_to_-9.944445,-inf_to_0.2777785,10.62965_to_17.16665,81.5_to_116.5,-inf_to_0.0555555,All,-13.94445_to_-8.166665,12.38885_to_16.94445,All,20.38885_to_28.61115,0.447372_to_0.5273295,22.72225_to_26.27775,-2.145865_to_-2.09446,0.3333345_to_0.7222225,window
67.83335_to_inf,0.6236095_to_1.496605,53.83335_to_inf,-inf_to_151.5,0.5577735_to_0.9146795,-20.94445_to_-17.83335,0.5000005_to_0.7222225,82.9815_to_inf,81.5_to_116.5,-inf_to_0.0555555,All,-inf_to_-30.27775,71.27775_to_inf,All,101.7777_to_inf,0.2445095_to_0.262684,101.7777_to_inf,-2.41102_to_-2.238835,0.7222225_to_1.305555,sky
26.2222_to_56.3333,0.6236095_to_1.496605,21.16665_to_28.72225,193.5_to_inf,10.9407_to_inf,-13.38885_to_-9.944445,5.333335_to_19.3611,29.53705_to_47.22225,158.5_to_162.5,-inf_to_0.0555555,All,-22.27775_to_-13.94445,35.72225_to_55.83335,All,48.44445_to_79.6667,0.2751625_to_0.321112,48.44445_to_79.6667,-2.20746_to_-2.145865,1.805555_to_4.083335,path
67.83335_to_inf,0.2074075_to_0.6236095,46.94445_to_53.83335,-inf_to_151.5,0.5577735_to_0.9146795,-13.38885_to_-9.944445,0.7222225_to_1.36111,82.9815_to_inf,67.5_to_81.5,-inf_to_0.0555555,All,-inf_to_-30.27775,71.27775_to_inf,All,101.7777_to_inf,0.2445095_to_0.262684,101.7777_to_inf,-inf_to_-2.41102,0.7222225_to_1.305555,sky
26.2222_to_56.3333,0.6236095_to_1.496605,28.72225_to_42.83335,-inf_to_151.5,0.1777785_to_0.5577735,-17.83335_to_-15.16665,0.2777785_to_0.5000005,47.22225_to_63.57405,67.5_to_81.5,-inf_to_0.0555555,All,-13.94445_to_-8.166665,35.72225_to_55.83335,All,48.44445_to_79.6667,0.2445095_to_0.262684,48.44445_to_79.6667,-2.094395_to_-1.85339,1.305555_to_1.805555,cement
8.611115_to_15.61115,0.6236095_to_1.496605,-inf_to_-0.111111,-inf_to_151.5,1.59132_to_10.9407,0.9444455_to_inf,1.36111_to_1.916665,10.62965_to_17.16665,210.5_to_inf,-inf_to_0.0555555,All,-8.166665_to_-4.611115,16.94445_to_22.27775,All,20.38885_to_28.61115,0.321112_to_0.3629445,8.833335_to_19.83335,0.64353_to_inf,1.305555_to_1.805555,grass
-inf_to_3.833335,1.496605_to_8.26852,5.388885_to_9.611115,-inf_to_151.5,1.59132_to_10.9407,-4.833335_to_-1.388885,1.36111_to_1.916665,0.2037035_to_3.74074,81.5_to_116.5,-inf_to_0.0555555,All,-8.166665_to_-4.611115,1.722225_to_2.722225,All,5.33333_to_6.5,0.7169145_to_inf,3.944445_to_6.166665,-2.238835_to_-2.20746,1.305555_to_1.805555,foliage
-inf_to_3.833335,0.6236095_to_1.496605,5.388885_to_9.611115,-inf_to_151.5,0.5577735_to_0.9146795,-4.833335_to_-1.388885,0.7222225_to_1.36111,0.2037035_to_3.74074,116.5_to_129.5,-inf_to_0.0555555,All,-4.611115_to_-0.5,0.0555555_to_1.722225,All,1.277775_to_5.33333,0.7169145_to_inf,0.6111115_to_3.944445,-2.20746_to_-2.145865,0.7222225_to_1.305555,foliage
8.611115_to_15.61115,0.6236095_to_1.496605,-inf_to_-0.111111,193.5_to_inf,1.59132_to_10.9407,0.9444455_to_inf,1.916665_to_2.97222,10.62965_to_17.16665,162.5_to_175.5,-inf_to_0.0555555,All,-13.94445_to_-8.166665,16.94445_to_22.27775,All,15.72225_to_20.38885,0.3629445_to_0.447372,8.833335_to_19.83335,0.64353_to_inf,0.7222225_to_1.305555,grass
8.611115_to_15.61115,8.26852_to_inf,9.611115_to_17.16665,-inf_to_151.5,10.9407_to_inf,-4.833335_to_-1.388885,19.3611_to_inf,17.16665_to_26.07405,81.5_to_116.5,-inf_to_0.0555555,All,-13.94445_to_-8.166665,16.94445_to_22.27775,All,20.38885_to_28.61115,0.5273295_to_0.6216975,22.72225_to_26.27775,-inf_to_-2.41102,6.63889_to_inf,foliage
18.5_to_22.94445,0.6236095_to_1.496605,1.166665_to_5.388885,-inf_to_151.5,1.59132_to_10.9407,0.9444455_to_inf,2.97222_to_5.333335,26.07405_to_29.53705,158.5_to_162.5,-inf_to_0.0555555,All,-22.27775_to_-13.94445,29.72225_to_35.72225,All,28.61115_to_36.27775,0.3629445_to_0.447372,26.27775_to_36.27775,0.64353_to_inf,1.805555_to_4.083335,grass
8.611115_to_15.61115,8.26852_to_inf,9.611115_to_17.16665,-inf_to_151.5,1.59132_to_10.9407,-1.388885_to_0.9444455,5.333335_to_19.3611,17.16665_to_26.07405,67.5_to_81.5,-inf_to_0.0555555,All,-22.27775_to_-13.94445,16.94445_to_22.27775,All,20.38885_to_28.61115,0.447372_to_0.5273295,22.72225_to_26.27775,-inf_to_-2.41102,6.63889_to_inf,foliage
26.2222_to_56.3333,0.6236095_to_1.496605,21.16665_to_28.72225,151.5_to_193.5,1.59132_to_10.9407,-9.944445_to_-8.5,5.333335_to_19.3611,29.53705_to_47.22225,158.5_to_162.5,-inf_to_0.0555555,All,-22.27775_to_-13.94445,35.72225_to_55.83335,All,48.44445_to_79.6667,0.2751625_to_0.321112,48.44445_to_79.6667,-2.41102_to_-2.238835,1.805555_to_4.083335,path
18.5_to_22.94445,1.496605_to_8.26852,28.72225_to_42.83335,151.5_to_193.5,1.59132_to_10.9407,-15.16665_to_-13.38885,1.916665_to_2.97222,26.07405_to_29.53705,147.5_to_155.5,-inf_to_0.0555555,All,-22.27775_to_-13.94445,22.27775_to_26.5,All,36.27775_to_40.8889,0.447372_to_0.5273295,36.27775_to_40.8889,-2.20746_to_-2.145865,1.305555_to_1.805555,cement
67.83335_to_inf,-inf_to_0.03333335,42.83335_to_46.94445,-inf_to_151.5,0.5577735_to_0.9146795,-15.16665_to_-13.38885,0.7222225_to_1.36111,82.9815_to_inf,54.5_to_67.5,-inf_to_0.0555555,All,-inf_to_-30.27775,71.27775_to_inf,All,101.7777_to_inf,0.117533_to_0.2217045,101.7777_to_inf,-2.41102_to_-2.238835,0.3333345_to_0.7222225,sky
26.2222_to_56.3333,1.496605_to_8.26852,21.16665_to_28.72225,193.5_to_inf,1.59132_to_10.9407,-13.38885_to_-9.944445,5.333335_to_19.3611,29.53705_to_47.22225,175.5_to_210.5,-inf_to_0.0555555,All,-13.94445_to_-8.166665,35.72225_to_55.83335,All,48.44445_to_79.6667,0.2751625_to_0.321112,48.44445_to_79.6667,-2.20746_to_-2.145865,4.083335_to_6.63889,path
22.94445_to_26.2222,1.496605_to_8.26852,21.16665_to_28.72225,-inf_to_151.5,1.59132_to_10.9407,-20.94445_to_-17.83335,1.916665_to_2.97222,26.07405_to_29.53705,54.5_to_67.5,-inf_to_0.0555555,All,-13.94445_to_-8.166665,16.94445_to_22.27775,All,28.61115_to_36.27775,0.3629445_to_0.447372,26.27775_to_36.27775,-1.85339_to_-1.51262,1.305555_to_1.805555,brickface
6.277775_to_8.611115,0.03333335_to_0.2074075,1.166665_to_5.388885,193.5_to_inf,0.1777785_to_0.5577735,-8.5_to_-6.277775,0.7222225_to_1.36111,4.48148_to_6.7963,116.5_to_129.5,-inf_to_0.0555555,All,0.1666665_to_inf,2.722225_to_4.277775,All,6.5_to_8.5,0.5273295_to_0.6216975,6.166665_to_8.833335,-1.51262_to_-0.28793347,0.7222225_to_1.305555,brickface
18.5_to_22.94445,0.03333335_to_0.2074075,17.16665_to_21.16665,-inf_to_151.5,0.5577735_to_0.9146795,-17.83335_to_-15.16665,1.36111_to_1.916665,17.16665_to_26.07405,81.5_to_116.5,-inf_to_0.0555555,All,-4.611115_to_-0.5,12.38885_to_16.94445,All,28.61115_to_36.27775,0.3629445_to_0.447372,26.27775_to_36.27775,-1.85339_to_-1.51262,0.3333345_to_0.7222225,brickface
26.2222_to_56.3333,1.496605_to_8.26852,28.72225_to_42.83335,-inf_to_151.5,1.59132_to_10.9407,-25.72225_to_-20.94445,1.916665_to_2.97222,47.22225_to_63.57405,175.5_to_210.5,-inf_to_0.0555555,All,-22.27775_to_-13.94445,35.72225_to_55.83335,All,48.44445_to_79.6667,0.2751625_to_0.321112,48.44445_to_79.6667,-2.094395_to_-1.85339,4.083335_to_6.63889,path
8.611115_to_15.61115,0.2074075_to_0.6236095,-inf_to_-0.111111,151.5_to_193.5,0.1777785_to_0.5577735,0.9444455_to_inf,0.7222225_to_1.36111,17.16665_to_26.07405,175.5_to_210.5,-inf_to_0.0555555,All,-13.94445_to_-8.166665,22.27775_to_26.5,All,20.38885_to_28.61115,0.321112_to_0.3629445,8.833335_to_19.83335,0.64353_to_inf,0.7222225_to_1.305555,grass
26.2222_to_56.3333,1.496605_to_8.26852,28.72225_to_42.83335,193.5_to_inf,10.9407_to_inf,-13.38885_to_-9.944445,5.333335_to_19.3611,29.53705_to_47.22225,158.5_to_162.5,-inf_to_0.0555555,All,-22.27775_to_-13.94445,35.72225_to_55.83335,All,48.44445_to_79.6667,0.2751625_to_0.321112,48.44445_to_79.6667,-2.41102_to_-2.238835,1.305555_to_1.805555,path
-inf_to_3.833335,0.6236095_to_1.496605,9.611115_to_17.16665,193.5_to_inf,0.1777785_to_0.5577735,-4.833335_to_-1.388885,0.7222225_to_1.36111,0.2037035_to_3.74074,81.5_to_116.5,-inf_to_0.0555555,All,-8.166665_to_-4.611115,0.0555555_to_1.722225,All,5.33333_to_6.5,0.7169145_to_inf,3.944445_to_6.166665,-2.41102_to_-2.238835,0.7222225_to_1.305555,foliage
67.83335_to_inf,0.2074075_to_0.6236095,53.83335_to_inf,193.5_to_inf,0.1777785_to_0.5577735,-inf_to_-25.72225,0.7222225_to_1.36111,82.9815_to_inf,81.5_to_116.5,-inf_to_0.0555555,All,-inf_to_-30.27775,71.27775_to_inf,All,101.7777_to_inf,0.321112_to_0.3629445,101.7777_to_inf,-2.41102_to_-2.238835,0.7222225_to_1.305555,sky
3.833335_to_6.277775,8.26852_to_inf,17.16665_to_21.16665,-inf_to_151.5,10.9407_to_inf,-6.277775_to_-4.833335,5.333335_to_19.3611,6.7963_to_10.62965,81.5_to_116.5,-inf_to_0.0555555,All,-13.94445_to_-8.166665,4.277775_to_6.88889,All,8.5_to_15.72225,0.7169145_to_inf,8.833335_to_19.83335,-2.41102_to_-2.238835,4.083335_to_6.63889,foliage
67.83335_to_inf,0.6236095_to_1.496605,46.94445_to_53.83335,-inf_to_151.5,0.1777785_to_0.5577735,-15.16665_to_-13.38885,0.2777785_to_0.5000005,82.9815_to_inf,-inf_to_54.5,-inf_to_0.0555555,All,-inf_to_-30.27775,71.27775_to_inf,All,101.7777_to_inf,0.117533_to_0.2217045,101.7777_to_inf,-2.41102_to_-2.238835,0.7222225_to_1.305555,sky
3.833335_to_6.277775,0.2074075_to_0.6236095,9.611115_to_17.16665,193.5_to_inf,0.1777785_to_0.5577735,-8.5_to_-6.277775,0.5000005_to_0.7222225,4.48148_to_6.7963,54.5_to_67.5,-inf_to_0.0555555,All,-8.166665_to_-4.611115,2.722225_to_4.277775,All,8.5_to_15.72225,0.6216975_to_0.7169145,8.833335_to_19.83335,-2.094395_to_-1.85339,0.1944435_to_0.3333345,window
26.2222_to_56.3333,1.496605_to_8.26852,21.16665_to_28.72225,193.5_to_inf,1.59132_to_10.9407,-17.83335_to_-15.16665,1.36111_to_1.916665,47.22225_to_63.57405,116.5_to_129.5,-inf_to_0.0555555,All,-13.94445_to_-8.166665,35.72225_to_55.83335,All,48.44445_to_79.6667,0.2445095_to_0.262684,48.44445_to_79.6667,-2.094395_to_-1.85339,4.083335_to_6.63889,cement
67.83335_to_inf,0.6236095_to_1.496605,46.94445_to_53.83335,193.5_to_inf,0.1777785_to_0.5577735,-17.83335_to_-15.16665,1.36111_to_1.916665,82.9815_to_inf,-inf_to_54.5,-inf_to_0.0555555,All,-inf_to_-30.27775,71.27775_to_inf,All,101.7777_to_inf,0.117533_to_0.2217045,101.7777_to_inf,-2.41102_to_-2.238835,0.7222225_to_1.305555,sky
